Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
11	2.1021287	1.021581	3.9949207	0.2	187.625	-0.014931164	0.120285325	2.136454	-0.027000703	0.22560978	0.45000002	0.05	0.26818183	0.2	2.4402833	186.0	168.95833	3.4166667	18.666666	0.0	9.570128	7.2916665	142.9818572998047
12	1.5758559	0.8878781	3.6566668	0.2	196.16667	-0.007680014	0.09189704	1.7924618	-0.010630454	0.21417911	0.45000002	0.0	0.29285714	0.25	2.6587148	151.0	185.54167	2.7916667	10.625	0.0	17.749166	6.1666665	134.54496932029724
13	1.1599575	0.7928521	2.7915032	0.0	200.0	-0.009801605	0.07817508	1.6135292	-0.00038476102	0.2066038	0.45000002	0.05	0.2857143	0.35	2.6380951	156.0	193.375	2.2083333	6.625	0.0	22.379578	4.4583335	128.38433265686035
14	1.3676192	1.1435641	3.9859476	0.0	193.83333	-0.015841203	0.075499974	1.5195013	-0.002235846	0.18333334	0.45000002	0.0	0.32500002	0.2	2.5502553	156.0	184.20833	2.375	9.625	0.0	22.280924	5.0833335	131.5345582962036
15	1.9629021	1.2133197	4.3777776	0.44210526	192.54167	-0.027827226	0.07689447	1.7802429	-0.00091729005	0.20394737	0.55	0.0	0.35	0.25	2.5071747	127.0	176.79167	3.1666667	15.75	0.0	12.020325	6.5416665	145.83604502677917
16	1.9252701	1.1089976	4.3526316	0.0	193.79167	-0.019625729	0.07917669	1.8336115	0.0053182975	0.2541096	0.5	0.05	0.37142855	0.1	2.6761844	179.0	182.75	3.0416667	11.041667	0.0	17.202625	6.0	140.14049530029297
17	1.5978208	1.2331167	4.1603923	0.2	193.79167	-0.0066097737	0.06971154	2.0706673	0.0042594257	0.24296875	0.55	0.05	0.3416667	0.35	2.5682378	169.0	182.83333	2.6666667	10.958333	0.0	17.197483	5.3333335	132.18334913253784
18	1.4709066	1.0037844	3.5441177	0.2	197.08333	-0.015981669	0.0854367	2.1886926	0.010804507	0.15454546	0.4	0.0	0.22500002	0.2	2.649117	212.0	184.75	2.75	12.333333	0.0	15.2916975	5.9583335	135.9072437286377
19	2.1570714	1.0450332	4.172446	0.0	193.75	-0.0064816605	0.07527044	2.3786285	0.016943919	0.25506327	0.5	0.05	0.3875	0.15	2.4843364	178.0	182.20833	3.2916667	11.541667	0.0	16.396324	6.3333335	145.33173847198486
20	1.774072	1.0905019	3.9312694	0.0	194.5	-0.017313287	0.13367103	2.2824638	0.01937536	0.23478262	0.5	0.05	0.30625	0.1	2.4629989	177.0	185.16667	2.875	9.333333	0.0	18.33819	5.2083335	134.29954862594604
21	0.9978135	0.8358846	3.4970589	0.0	196.16667	-0.015964067	0.14728566	2.1863134	0.023704855	0.18437499	0.4	0.0	0.2	0.1	2.7224374	160.0	189.08333	2.0	7.0833335	0.0	23.329615	4.0833335	124.01755595207214
22	1.2343539	1.0882231	4.1130996	0.0	195.70833	-0.016480783	0.07239798	2.1109512	0.024070755	0.19423078	0.45000002	0.05	0.22857144	0.2	2.5552926	137.0	187.45833	2.1666667	8.25	0.0	29.912292	4.9166665	127.23236536979675
23	1.5963116	1.1092417	3.7411764	0.2	193.45833	-0.023353899	0.094572745	2.1183126	0.029215442	0.24296874	0.6	0.05	0.38333336	0.15	2.3024914	102.0	183.5	2.6666667	9.958333	0.0	17.042511	5.4583335	138.88314580917358
24	1.8433992	1.074962	3.9352942	0.2	196.5	-0.021459842	0.10678515	2.1331577	0.030374475	0.2326389	0.45000002	0.05	0.31428573	0.35	2.5241723	158.0	186.29167	3.0	10.208333	0.0	18.416243	5.4166665	141.5380358695984
25	2.7419503	1.0468326	4.114286	0.55	177.5	-0.0068232585	0.10708205	2.1606827	0.025381768	0.27812502	0.5	0.0	0.39166665	0.25	2.4280705	110.0	164.54167	4.0	12.958333	0.0	12.527699	6.6666665	158.24203300476074
26	1.8733438	0.86191005	3.288889	0.44210526	199.16667	-0.009400644	0.08263937	2.122194	0.027471995	0.19342107	0.55	0.0	0.3125	0.2	2.4689827	153.0	187.83333	3.1666667	11.333333	0.0	15.873124	5.625	146.33581709861755
27	1.6005367	0.9928933	4.01	0.2	198.5	-0.019508118	0.09396821	2.1098936	0.028457388	0.27692306	0.6	0.05	0.34	0.3	2.5388315	108.0	187.25	2.7083333	11.25	0.0	16.180601	5.6666665	135.627290725708
28	1.8626407	1.0488125	3.9571428	0.2	190.125	-0.027478993	0.071160294	2.1294718	0.032122824	0.23581082	0.55	0.0	0.31666666	0.2	2.7285838	146.0	180.79167	3.0833333	9.333333	0.0	16.250023	5.375	143.89945363998413
29	2.1276834	1.0056268	4.228053	0.44705883	192.58333	-0.0131540885	0.09691936	2.06608	0.03061206	0.25	0.55	0.05	0.4	0.3	2.569488	142.0	182.08333	3.2916667	10.5	0.0	16.398514	5.9583335	146.95801830291748
30	1.2439591	0.76424426	2.7503922	0.2	200.0	-0.02401247	0.08799078	2.0246165	0.035053734	0.28839287	0.6	0.0	0.34444442	0.15	2.5638168	156.0	191.54167	2.3333333	8.458333	0.0	21.28151	4.7916665	136.8503918647766
31	1.2586247	1.0001458	3.8215384	0.0	199.25	-0.016157435	0.073803805	1.9493281	0.037624072	0.23207544	0.45000002	0.0	0.28750002	0.2	2.6064544	139.0	193.625	2.2083333	5.625	0.0	40.093758	3.3333333	132.68761157989502
32	1.2746736	0.7572139	2.6215384	0.0	200.0	-0.027385628	0.10401642	1.9910539	0.039014887	0.21160714	0.45000002	0.0	0.29999998	0.25	2.4307857	99.0	193.875	2.3333333	6.125	0.0	32.158875	3.9166667	133.19781398773193
33	0.9078736	0.6366423	2.64	0.0	200.0	-0.01974289	0.08488583	1.8556982	0.03980762	0.22272728	0.45000002	0.0	0.32142857	0.35	2.3481395	121.0	195.83333	1.8333334	4.1666665	0.0	39.5186	2.7083333	121.61314463615417
34	0.92745274	0.6900867	2.654971	0.0	200.0	-0.020432182	0.09440104	1.8459202	0.037569672	0.20777778	0.5	0.0	0.30833334	0.3	2.564253	115.0	196.20833	1.875	3.7916667	0.0	45.121723	2.9583333	126.58292531967163
35	0.92585164	0.69798356	2.5309942	0.0	200.0	-0.018493926	0.08884215	2.0413897	0.045348834	0.17674418	0.4	0.0	0.27142856	0.15	2.528931	135.0	196.29167	1.7916666	3.7083333	0.0	52.486805	2.7916667	118.16691017150879
36	0.8443475	0.52158445	2.035294	0.2	200.0	-0.029183539	0.08919271	2.1035533	0.04419008	0.19999997	0.4	0.05	0.25625	0.35	2.4929223	115.0	195.33333	1.875	4.6666665	0.0	40.50833	3.0833333	122.19854712486267
37	0.9954874	0.59798056	2.3263159	0.0	200.0	-0.023663327	0.12064304	2.0350587	0.04392386	0.17604168	0.35	0.0	0.25	0.2	2.5903115	119.0	194.70833	2.0	5.2916665	0.0	39.332584	3.5	122.24712467193604
38	1.3186721	0.9808169	3.7285714	0.0	193.79167	-0.026303893	0.08894947	2.0828738	0.03986839	0.22758622	0.5	0.0	0.31666666	0.15	2.6039119	84.0	188.33333	2.4166667	5.4583335	0.0	35.024025	3.9166667	123.75542092323303
39	1.0899214	1.0639203	4.246154	0.0	198.95833	-0.013594276	0.09400041	2.121114	0.041087713	0.23111111	0.55	0.05	0.3166667	0.35	2.3746972	123.0	194.625	1.875	4.3333335	0.0	40.96875	3.375	122.28377556800842
40	0.87870425	0.49835095	2.1354387	0.0	200.0	-0.02569736	0.08934295	2.079797	0.048582498	0.24285714	0.55	0.0	0.375	0.25	2.6387565	135.0	195.41667	1.75	4.5833335	0.0	39.172237	3.3333333	120.58730173110962
41	1.5761229	0.6490166	3.6718955	0.49411765	200.0	-0.026105396	0.10211339	2.0606885	0.04444672	0.19179106	0.55	0.05	0.28888887	0.2	2.5211048	98.0	193.375	2.7916667	6.625	0.0	28.734573	4.3333335	137.42268419265747
42	1.5116256	1.044201	3.9570496	0.2	197.5	-0.011393543	0.11478367	2.1341343	0.036359254	0.2975	0.55	0.05	0.37857142	0.1	2.4692829	176.0	191.25	2.5	6.25	0.0	29.822058	3.7083333	134.97364735603333
43	1.8501391	0.8654835	3.6666667	0.44705883	195.625	-0.012873478	0.0829327	2.1002374	0.025201967	0.30069447	0.65000004	0.05	0.4	0.05	2.5958917	107.0	189.91667	3.0	5.7083335	0.0	28.809378	3.875	142.77371668815613
44	1.5990715	0.9425036	4.092121	0.2	199.75	-0.022147253	0.090176426	2.1973822	0.035283085	0.2703125	0.55	0.0	0.32777777	0.05	2.637877	139.0	193.33333	2.6666667	6.4166665	0.0	30.748743	3.7083333	137.41922760009766
45	1.874142	1.1615533	3.9433334	0.5411765	189.33333	-0.016685808	0.10211339	2.2450285	0.033902887	0.25202703	0.6	0.05	0.38333333	0.2	2.4983115	145.0	179.66667	3.0833333	9.666667	0.0	18.396156	5.0416665	135.87233662605286
46	2.2818582	0.99691486	4.295088	0.45714283	185.70833	-0.017693399	0.11598558	2.2306688	0.026668021	0.2547619	0.55	0.05	0.35625	0.3	2.5000472	129.0	175.45833	3.5	10.25	0.0	24.344446	5.2083335	141.6096634864807
47	1.9984306	1.2437339	4.355522	0.0	194.875	-0.007017668	0.08090802	2.2647603	0.023847783	0.2513158	0.55	0.0	0.3888889	0.2	2.4003377	129.0	185.91667	3.1666667	8.958333	0.0	25.290854	4.9166665	140.1708686351776
48	2.1066744	1.0104038	4.374615	0.53333336	196.95833	-0.019848643	0.111177884	2.3366277	0.027813243	0.24683549	0.6	0.0	0.38000003	0.3	2.768799	127.0	186.16667	3.2916667	10.791667	0.0	19.793999	5.25	145.33432459831238
49	1.7352457	1.018417	3.9797385	0.0	194.54167	-0.022218877	0.10195241	2.3544147	0.027909094	0.24855074	0.5	0.0	0.34375	0.2	2.6176136	114.0	187.25	2.875	7.2916665	0.0	23.303793	3.6666667	134.3518397808075
50	2.2615798	0.89363474	3.8230994	0.93333334	193.79167	-0.01526185	0.12119391	2.426222	0.027093073	0.27559525	0.65000004	0.0	0.41000003	0.1	2.7636647	160.0	183.83333	3.5	9.958333	0.0	16.929731	5.0	144.76089096069336
51	2.5510206	1.1293824	4.041282	0.2	185.83333	-0.0138636185	0.11862552	2.4149172	0.0275131	0.27197802	0.55	0.05	0.4	0.2	2.4196377	109.0	175.08333	3.7916667	10.75	0.0	17.165777	5.0833335	153.77689671516418
52	1.9190556	0.9807337	4.1564403	0.2	195.54167	-0.013274185	0.10271434	2.3236125	0.021289011	0.23333333	0.6	0.05	0.33636367	0.2	2.9918907	109.0	187.75	3.125	7.7916665	0.0	30.07073	4.4583335	144.81978726387024
53	2.126835	1.0889921	4.043761	0.6	190.70833	-0.011784236	0.104803406	2.2881453	0.021421215	0.27625	0.6	0.05	0.3625	0.2	2.5991025	111.0	182.625	3.3333333	8.083333	0.0	20.933046	4.375	148.3953239917755
54	2.7047021	0.9822876	4.10774	0.8842105	186.79167	-0.017525619	0.10849144	2.3605354	0.019248994	0.25263157	0.55	0.0	0.3642857	0.25	2.3544834	109.0	173.5	3.9583333	13.291667	0.0	12.9693985	5.8333335	154.59164428710938
55	2.658973	1.1184933	4.213773	0.2	174.125	-0.0007158676	0.1419378	2.2935107	0.008097763	0.26758242	0.55	0.05	0.35	0.15	2.5138822	111.0	161.29167	3.7916667	12.833333	0.0	14.373015	5.75	151.32957792282104
56	2.3483531	1.2728341	4.234632	0.2	187.83333	-0.004081653	0.105003715	2.1688416	0.012638357	0.30120483	0.65000004	0.05	0.38125002	0.25	2.4493322	131.0	178.625	3.4583333	9.208333	0.0	28.477102	4.8333335	147.77397537231445
57	2.4742157	1.114378	4.01	0.5263158	183.20833	-0.0039772876	0.11491243	2.2885115	0.016806778	0.26123595	0.6	0.0	0.315	0.15	2.4314034	125.0	170.20833	3.7083333	13.0	0.0	13.976022	5.625	148.73618149757385
58	3.2136624	0.8136334	4.2829823	1.7388889	159.83333	-0.013219364	0.14959294	2.3027155	0.02565821	0.2616822	0.6	0.05	0.35555553	0.3	2.3068132	113.0	147.41667	4.4583335	12.416667	0.0	11.381145	6.0833335	160.0845034122467
59	3.1389704	0.91892016	4.41554	0.89411765	173.0	-0.006928226	0.16486736	2.2548523	0.025694495	0.34851485	0.75	0.0	0.47000003	0.3	2.445591	107.0	160.16667	4.2083335	12.833333	0.0	13.918289	6.0	154.26936388015747
60	2.156575	1.1500963	4.121242	0.0	186.25	-0.01086361	0.112097226	2.0687106	0.00020017386	0.28269228	0.65000004	0.0	0.39444447	0.3	2.5690055	121.0	175.79167	3.25	10.458333	0.0	13.279048	5.5833335	153.19786286354065
61	2.2062519	1.1400872	4.1019607	0.0	198.16667	-0.008493346	0.12868448	2.1233947	0.009329937	0.30925927	0.55	0.1	0.40714288	0.15	2.4424481	94.0	187.54167	3.375	10.625	0.0	17.83698	5.9166665	150.33938002586365
62	0.6501128	0.5283442	1.7294117	0.0	200.0	-0.027327636	0.12510018	2.0390484	0.035219308	0.19428572	0.5	0.05	0.22142859	0.25	2.351546	114.0	197.04167	1.4583334	2.9583333	0.0	41.78472	2.2916667	113.96883201599121
63	0.8773026	0.9447275	3.8	0.0	198.95833	-0.024088612	0.11748799	2.0770047	0.05222395	0.23690476	0.5	0.05	0.38333336	0.25	2.4854386	96.0	195.79167	1.75	3.1666667	0.0	61.98755	2.4166667	125.88694715499878
64	1.2395512	0.9473903	3.897451	0.2	198.70833	-0.031072827	0.10561899	2.1232631	0.051718805	0.2254717	0.5	0.05	0.28000003	0.25	2.5305927	111.0	195.25	2.2083333	3.4583333	0.0	47.743057	3.0416667	131.12906527519226
65	0.8764127	0.76236874	2.8277779	0.0	200.0	-0.015337189	0.099909864	2.1919496	0.04629308	0.23205131	0.5	0.05	0.275	0.25	2.3186374	78.0	196.875	1.625	3.125	0.0	46.001617	2.4583333	117.7303454875946
66	1.1136096	0.90217954	3.9583194	0.0	200.0	-0.03633071	0.103315316	2.1217546	0.06395229	0.234	0.5	0.0	0.39166665	0.25	2.353793	107.0	195.29167	2.0833333	4.7083335	0.0	36.04856	3.4166667	127.56184029579163
67	1.2261467	0.9285839	4.068562	0.0	198.70833	-0.027991049	0.11723759	2.1415422	0.06016493	0.1861111	0.55	0.0	0.28750002	0.05	2.5597866	109.0	194.125	2.25	4.5833335	0.0	35.21933	3.25	131.1765193939209
68	1.7930084	1.2315938	4.153553	0.0	197.0	-0.018160084	0.086688705	2.0856988	0.052026283	0.24925372	0.6	0.0	0.34545457	0.3	2.6045809	78.0	189.08333	2.7916667	7.9166665	0.0	25.075302	4.4166665	138.93608021736145
69	2.3076093	1.0943183	4.26825	0.6	188.0	-0.009728084	0.12916382	2.0240824	0.042051166	0.3164706	0.65000004	0.05	0.43333337	0.2	2.3369107	92.0	175.66667	3.5416667	12.333333	0.0	13.954864	5.0	150.76007413864136
70	2.2742193	0.79908824	3.95	0.9714286	191.16667	-0.0039029776	0.105254136	1.9595472	0.03956339	0.28705883	0.6	0.0	0.4357143	0.2	2.5607085	116.0	176.625	3.5416667	14.541667	0.0	11.474136	4.75	150.7270965576172
71	2.5291598	0.98836434	3.988772	0.48	184.0	-0.0075462796	0.13554902	1.9263325	0.037238803	0.28055555	0.55	0.05	0.34375	0.4	2.1990616	117.0	162.91667	3.75	21.083334	0.0	10.885396	4.8333335	153.59009456634521
72	2.557875	0.92997533	4.333856	0.89411765	183.95833	-0.0002068483	0.120063536	1.7958331	0.024193533	0.31358695	0.65000004	0.0	0.41818187	0.3	2.1880205	117.0	165.45833	3.8333333	18.5	0.0	9.3846655	4.875	154.65495800971985
73	2.0419552	0.7408446	3.7686274	0.6	199.625	-0.013857084	0.09730569	1.8304096	0.014345993	0.2721519	0.65000004	0.0	0.4	0.35	2.4190187	84.0	183.33333	3.2916667	16.291666	0.0	11.992761	4.2083335	146.64552450180054
74	1.8276196	0.8132526	3.1164405	0.2	200.0	-0.02012105	0.10777244	1.8621488	0.01650808	0.3211268	0.6	0.05	0.39583334	0.25	2.482145	99.0	186.70833	2.9583333	13.291667	0.0	15.636394	3.9166667	145.14165878295898
75	1.7472287	0.8134611	3.7948718	0.0	196.75	-0.013574541	0.10692108	1.8372574	0.017273026	0.3402985	0.7	0.05	0.49166667	0.35	2.3142014	117.0	182.83333	2.7916667	13.916667	0.0	12.016926	3.875	131.62486028671265
76	1.9811562	0.80580145	3.8623228	0.6105263	194.41667	-0.019938396	0.100010015	1.8420153	0.022529593	0.30460525	0.55	0.05	0.4	0.25	2.3000183	117.0	175.75	3.1666667	18.666666	0.0	10.051324	4.1666665	135.87584972381592
77	1.7759857	0.7541508	3.9771945	0.5777778	199.45833	-0.024414882	0.115985595	1.8453102	0.02369454	0.27323946	0.6	0.05	0.37777779	0.25	2.3416097	117.0	182.04167	2.9583333	17.416666	0.0	14.203589	3.4583333	148.9227249622345
78	2.2592907	0.6443701	3.7076924	0.96	199.75	-0.007330219	0.11788147	1.708238	0.016349286	0.28470588	0.65000004	0.0	0.36363637	0.3	2.380732	133.0	173.66667	3.5416667	26.083334	0.0	6.8374825	4.5	148.13312244415283
79	2.321039	0.80034286	3.9942858	0.8842105	198.375	-0.015069398	0.12555803	1.6504525	0.016522555	0.29404762	0.75	0.0	0.43125	0.4	2.3111837	115.0	166.08333	3.5	32.291668	0.0	4.8011403	4.2916665	144.81519889831543
80	2.1808863	0.8483858	3.8707602	0.8888889	198.54167	-0.018764634	0.17520891	1.7602307	0.025824314	0.21219514	0.5	0.0	0.3416667	0.3	2.298243	117.0	160.29167	3.4166667	38.25	0.0	4.468698	4.5416665	146.5541272163391
81	2.4780948	0.76588714	4.1957145	0.84444445	195.41667	-0.0045830677	0.14932822	1.7050451	0.0029906493	0.30604395	0.6	0.05	0.38571426	0.25	2.2915282	117.0	166.79167	3.7916667	28.625	0.0	5.830417	4.5833335	153.18737173080444
82	2.2765787	0.76035166	3.9084034	0.84444445	199.79167	-0.009366029	0.13834994	1.6842216	0.008365785	0.30833334	0.6	0.05	0.40000004	0.3	2.2397466	117.0	170.54167	3.5	29.25	0.0	5.8315444	4.25	144.75063943862915
83	1.6931934	0.52433413	3.0470588	0.90666664	200.0	-0.016093051	0.12985778	1.6697563	0.0012473253	0.33235294	0.7	0.05	0.48333338	0.2	2.4752927	117.0	180.08333	2.8333333	19.916666	0.0	9.511597	3.8333333	139.29302835464478
84	1.7571093	0.59982425	2.831169	0.85714287	200.0	-0.02782295	0.13696916	1.7404574	0.0052962378	0.32676056	0.65000004	0.0	0.4125	0.4	2.2343955	115.0	181.91667	2.9583333	18.083334	0.0	10.117546	3.5833333	138.37161803245544
85	1.6047705	0.84507483	3.0332165	0.2	200.0	-0.021086862	0.12745392	1.7623671	0.011402	0.29776117	0.55	0.05	0.42	0.25	2.1612437	117.0	184.33333	2.7916667	15.666667	0.0	13.239635	3.5416667	137.01625871658325
86	1.6453446	0.7696072	2.9853997	0.2	200.0	-0.01768115	0.1298077	1.7561483	0.021326251	0.2552239	0.6	0.0	0.41428572	0.2	2.4698174	117.0	180.54167	2.7916667	19.458334	0.0	9.376904	3.4166667	130.66732454299927
87	1.6116862	0.73233604	2.7897437	0.2	200.0	-0.016815156	0.13201122	1.6534427	0.024050007	0.30367646	0.65000004	0.0	0.3875	0.25	2.3680584	99.0	180.70833	2.8333333	19.291666	0.0	9.446094	3.625	142.99339866638184
88	1.6539755	0.54620904	2.6	0.6	200.0	-0.020145545	0.1661158	1.6671572	0.02736702	0.24929579	0.55	0.0	0.3928571	0.4	2.3115358	117.0	179.875	2.9583333	20.125	0.0	10.1091385	3.625	142.91969442367554
89	1.6381937	0.6078973	2.7822223	0.2	200.0	-0.024448855	0.13691908	1.7929252	0.017763387	0.29924244	0.55	0.05	0.4	0.3	2.2996259	115.0	185.04167	2.75	14.958333	0.0	11.338295	3.2083333	137.98518443107605
90	1.1074599	0.65997654	2.5638094	0.0	200.0	-0.019801645	0.1436298	1.6995549	0.03912014	0.22058824	0.45000002	0.0	0.3166667	0.25	2.412269	117.0	190.79167	2.125	9.208333	0.0	13.02983	2.9583333	126.49262499809265
91	0.42991456	0.3889009	1.6222222	0.0	200.0	-0.02516752	0.1242488	1.6080059	0.050377745	0.20833333	0.45000002	0.05	0.32999998	0.25	2.3646579	116.0	197.625	1.0	2.375	0.0	29.912848	1.25	105.15369582176208
92	0.5082361	0.44095805	1.5333333	0.0	200.0	-0.028303524	0.11623598	1.50252	0.05321069	0.22884616	0.5	0.05	0.28333336	0.25	2.2788615	117.0	196.83333	1.0833334	3.1666667	0.0	22.225348	1.2916666	110.82945775985718
93	0.5708628	0.45327303	1.747451	0.0	200.0	-0.017051822	0.099909864	1.4889402	0.056294113	0.20322582	0.55	0.0	0.2625	0.3	2.2995815	131.0	196.625	1.2916666	3.375	0.0	23.523264	1.4583334	112.56091237068176
94	0.63386726	0.41302136	1.5333333	0.0	200.0	-0.019272521	0.11758814	1.390112	0.05896982	0.2903226	0.5	0.1	0.31666666	0.3	2.1312354	102.0	197.08333	1.2916666	2.9166667	0.0	24.641668	1.5	113.4262375831604
95	0.475387	0.33209682	1.147451	0.0	200.0	-0.021463895	0.09685496	1.2354835	0.068926595	0.17142856	0.4	0.0	0.24285713	0.35	2.4802518	99.0	197.58333	1.1666666	2.4166667	0.0	23.175001	1.1666666	112.99410033226013
96	0.67395973	0.46674064	1.5686275	0.0	200.0	-0.023302233	0.09329929	1.2674013	0.055328447	0.23108108	0.65000004	0.05	0.38333333	0.25	2.4899516	117.0	195.16667	1.5416666	4.8333335	0.0	22.56089	1.625	115.66193461418152
97	0.6245304	0.42561725	1.8888888	0.0	200.0	-0.0057650916	0.09395033	1.0729901	0.037917867	0.2671875	0.5	0.0	0.30714288	0.4	2.2082343	117.0	197.20833	1.3333334	2.7916667	0.0	18.68502	1.4166666	111.43854880332947
98	0.4800706	0.39587694	1.1970588	0.0	200.0	-0.006957604	0.07351763	0.9424758	0.05551837	0.23846152	0.65000004	0.05	0.3166667	0.2	2.51083	117.0	197.08333	1.0833334	2.9166667	0.0	17.241402	1.1666666	112.95796036720276
99	0.4310476	0.3681351	1.2349206	0.0	200.0	-0.0045060446	0.12610178	0.8459366	0.08201579	0.23541667	0.45000002	0.05	0.3125	0.15	2.5379443	117.0	198.0	1.0	2.0	0.0	17.750198	1.0416666	109.07224631309509
100	0.62801063	0.52068734	1.9552941	0.0	200.0	-0.01840117	0.085887425	0.8169501	0.07792535	0.2439394	0.55	0.0	0.33333334	0.3	2.330526	102.0	196.54167	1.375	3.4583333	0.0	25.814682	1.4583334	126.50463581085205
101	0.43542656	0.6466633	1.9611111	0.0	200.0	-0.023010796	0.090344556	0.69168735	0.06590449	0.24500003	0.45000002	0.0	0.275	0.3	2.310592	114.0	197.33333	0.7916667	2.6666667	0.0	32.913372	1.1666666	91.31858110427856
102	0.43481195	0.55319846	1.827451	0.0	200.0	-0.024782931	0.08288261	0.7189978	0.064486854	0.16666667	0.3	0.0	0.15	0.35	2.282186	98.0	197.625	0.8333333	2.375	0.0	21.771463	1.125	97.37210583686829
103	0.19023149	0.31240028	1.21	0.0	200.0	-0.006604112	0.10086139	0.81902486	0.087064266	0.15384616	0.25	0.0	0.14999999	0.35	2.441061	118.0	198.08333	0.5	1.9166666	0.0	10.063393	1.0416666	91.1161687374115
104	0.15438353	0.2670429	0.8888889	0.0	200.0	-0.028795863	0.095552884	0.82661957	0.06837074	0.1	0.25	0.0	0.125	0.15	2.4407382	102.0	198.5	0.41666666	1.5	0.0	16.003471	1.0	91.12143421173096
105	0.42033586	0.4575997	1.1763158	0.0	200.0	-0.018014057	0.091646634	1.0718533	0.07844981	0.18863636	0.35	0.0	0.225	0.35	2.1135602	118.0	195.58333	0.875	4.4166665	0.0	24.231369	1.2916666	98.79667663574219
106	0.23770712	0.3244993	0.96	0.0	200.0	-0.006184123	0.1086238	1.0713595	0.062213052	0.11176471	0.25	0.0	0.125	0.15	2.4432065	102.0	196.125	0.6666667	3.875	0.0	24.916346	1.3333334	88.66188716888428
107	0.008333334	0.03996526	0.2	0.0	200.0	-0.012690733	0.14197718	1.0388008	0.055628356	0.1	0.2	0.0	0.1	0.35	2.4323745	115.0	197.25	0.041666668	2.75	0.0	23.36875	1.2083334	78.4027533531189
108	0.035416666	0.10254995	0.45	0.0	200.0	-0.024248386	0.07461939	0.86253375	0.019447878	0.18333334	0.25	0.15	0.2	0.3	2.2937436	102.0	196.45833	0.125	3.5416667	0.0	23.361807	1.4583334	83.59225487709045
109	0.103118904	0.240161	0.96842104	0.0	200.0	-0.016230082	0.066756815	0.62929237	-0.004336642	0.13571429	0.35	0.0	0.175	0.25	2.2071455	117.0	197.33333	0.25	2.6666667	0.0	23.922173	1.0416666	81.95343542098999
