Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
53	1.5691799	1.1762134	4.5030813	0.2	191.70833	-0.0108798565	0.17710482	1.142511	0.06473693	0.3185484	0.6	0.05	0.35714287	0.3	2.288579	189.0	186.91667	2.5833333	4.7916665	0.0	33.71533	2.75	130.69005608558655
54	2.0567262	1.1455146	4.088421	0.0	193.66667	0.0029909152	0.1273788	1.0882598	0.02061054	0.3103896	0.7	0.1	0.45833334	0.2	2.434789	148.0	187.75	3.2083333	5.9166665	0.0	29.287134	3.4583333	139.37574672698975
55	1.6778221	1.1182901	4.0876193	0.44444445	191.79167	-0.018865313	0.12015296	1.1966734	0.04908623	0.29692307	0.65000004	0.05	0.36	0.35	2.2592485	230.0	184.29167	2.7083333	7.5	0.0	25.682785	2.9166667	128.75255942344666
56	1.7816356	0.99306285	3.9518955	0.2	198.70833	-0.00039660683	0.09470153	1.1611154	0.043561935	0.35000002	0.65000004	0.0	0.4333333	0.5	2.083509	165.0	191.25	2.7916667	7.4583335	0.0	32.55527	3.125	131.00559735298157
57	1.7944285	1.0386263	4.4774404	0.2	197.54167	-0.012139526	0.117777735	1.1552998	0.042126518	0.3375	0.6	0.1	0.4642857	0.35	2.1001842	183.0	191.29167	2.8333333	6.25	0.0	28.833227	2.9583333	138.53220319747925
58	1.5715895	0.7537478	2.9630768	0.2	200.0	-0.008807586	0.102864586	1.1813546	0.05155702	0.34453124	0.65000004	0.0	0.5	0.35	2.390059	221.0	194.33333	2.6666667	5.6666665	0.0	33.25212	2.9166667	128.64151263237
59	0.9617953	0.5701218	2.4857142	0.0	200.0	-0.0145259155	0.10121194	1.096219	0.048522457	0.29	0.55	0.1	0.31428573	0.35	2.2527003	234.0	195.125	1.875	4.875	0.0	29.42983	1.875	117.40682220458984
60	1.1574689	0.5085623	2.0238597	0.2	200.0	-0.017964324	0.11373197	1.1072692	0.041981053	0.26346153	0.5	0.0	0.33571428	0.35	2.3115695	198.0	193.58333	2.1666667	6.4166665	0.0	24.562788	2.25	124.2145094871521
61	1.0013748	0.6079178	3.0024421	0.0	200.0	-0.009496293	0.10476763	1.0755833	0.0503183	0.29583332	0.5	0.0	0.3375	0.3	2.467895	178.0	196.0	2.0	4.0	0.0	26.349075	2.0833333	120.34011602401733
62	1.0482863	0.91965646	3.6920636	0.0	198.83333	-0.00040805418	0.06560497	0.93273324	0.028340777	0.31914896	0.7	0.1	0.4416667	0.35	2.219747	102.0	196.0	1.9583334	2.8333333	0.0	51.87212	2.0416667	127.97304773330688
