Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
61	4.02346	0.26228023	4.552381	3.3714285	60.416668	-0.022331508	0.19669686	1.2117547	0.047069367	0.35666668	0.7	0.0	0.4545454	0.2	2.4099677	177.0	50.708332	5.0	9.708333	0.0	5.1585665	5.25	119.25021696090698
62	3.8873844	0.3485632	4.438335	2.568889	67.25	-0.012662291	0.19620247	1.2018726	0.053177178	0.3495798	0.85	0.05	0.42	0.35	2.18601	159.0	57.416668	4.9583335	9.833333	0.0	5.4872155	5.1666665	141.98598170280457
63	3.927203	0.27957588	4.4438386	3.35	68.916664	-0.025957564	0.20210338	1.204193	0.054334626	0.3454167	0.65000004	0.05	0.45000002	0.4	2.4538336	175.0	59.333332	5.0	9.583333	0.0	6.2645316	5.125	144.3607759475708
64	4.04594	0.2475412	4.4731073	3.6121213	68.958336	-0.0072069666	0.20642455	1.2192116	0.055167127	0.39125	0.75	0.05	0.51666665	0.45000002	2.120803	197.0	57.958332	5.0	11.0	0.0	5.507094	5.25	140.55512380599976
65	3.977506	0.28996614	4.4312353	3.3714285	70.666664	-0.015378538	0.22258472	1.2064848	0.06443769	0.37125003	0.75	0.05	0.4857143	0.3	2.186161	202.0	58.833332	5.0	11.833333	0.0	5.0872407	5.4583335	140.30848860740662
66	3.9060528	0.32294545	4.355398	2.7922223	90.375	0.0053074113	0.153399	1.2648445	0.06333225	0.35210082	0.7	0.0	0.4875	0.3	2.2228417	184.0	79.041664	4.9583335	11.333333	0.0	7.183201	5.25	142.3747797012329
67	3.8954935	0.32190862	4.3742857	2.8094118	77.75	0.016018352	0.19536974	1.2738842	0.072614245	0.31554618	0.65000004	0.05	0.43333337	0.25	2.2978024	166.0	67.25	4.9583335	10.5	0.0	6.167717	5.375	141.8545525074005
68	3.874031	0.24521127	4.4164953	3.5148718	68.541664	-0.0070769344	0.21350233	1.2706448	0.06351716	0.33916664	0.75	0.05	0.4	0.05	2.896759	187.0	58.958332	5.0	9.583333	0.0	6.0145926	5.375	141.65816736221313
69	3.9022655	0.20983666	4.4326797	3.52	73.041664	-0.013697635	0.21169086	1.2357607	0.062406268	0.33916664	0.6	0.05	0.37222221	0.2	2.5451553	145.0	63.416668	5.0	9.625	0.0	7.1596656	5.25	142.2059965133667
70	3.9214258	0.2651131	4.3548717	3.3846154	62.333332	-0.025496088	0.25888875	1.1756117	0.069117196	0.35083336	0.75	0.05	0.39000002	0.35	2.2373996	196.0	54.875	5.0	7.4583335	0.0	7.522434	5.2916665	141.0536344051361
