Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	Loss	ClipFrac	Entropy	KL	Acc	MaxAcc	MinAcc	MaxTrialAcc	TestFinetuneAcc	TestFinetuneLoss	TestFinetuneParam	NumAlphaAdj	NumEstimations	NumEdgeTrav	NumIllegalEdgeTrav	NumAlphaAdjBeforeTrav	UniqueEdges	Time
17	3.8511932	0.2659975	4.629333	3.3714285	85.916664	-0.009494928	0.26221955	1.8577018	-0.013492723	0.26791668	0.65000004	0.05	0.35000002	0.2	2.439225	282.0	77.416664	5.0	8.5	0.0	9.539067	5.125	260.07619190216064
18	3.7635086	0.196183	4.0492063	3.3	90.541664	-0.028163126	0.2655785	1.6971534	0.00078686833	0.23958333	0.6	0.0	0.4	0.2	2.4646363	304.0	81.833336	5.0	8.708333	0.0	9.889319	5.2083335	286.3029909133911
19	3.724497	0.29163536	4.231448	2.76	91.416664	-0.01209322	0.24040608	1.6425844	0.002753066	0.29621848	0.6	0.0	0.38571432	0.4	2.3099189	284.0	83.583336	4.9583335	7.8333335	0.0	11.327038	5.2083335	279.9932498931885
20	3.785025	0.5341659	4.327619	1.4941176	90.416664	0.024014883	0.24467365	1.7744137	0.016387705	0.2677966	0.6	0.0	0.375	0.3	2.3714492	268.0	82.291664	4.9166665	8.125	0.0	10.124455	5.2083335	197.95966386795044
21	3.7820356	0.1924773	4.187427	3.3411765	103.583336	-0.0037812153	0.23234318	1.79413	-0.0023143417	0.27083334	0.6	0.05	0.33125	0.2	2.3602033	277.0	94.166664	5.0	9.416667	0.0	10.450146	5.2916665	155.58148622512817
22	3.72612	0.26425293	4.27634	3.2533333	75.666664	-0.009624413	0.27056506	1.7500553	-0.0033471538	0.29083335	0.65000004	0.0	0.39375	0.15	2.565536	198.0	67.125	5.0	8.541667	0.0	8.184896	5.4166665	220.53174304962158
23	3.747468	0.3756042	4.5196147	2.5983193	92.875	-0.026009308	0.27026817	1.7624639	0.0044668396	0.29618645	0.65000004	0.05	0.44	0.15	2.39726	252.0	83.625	4.9166665	9.25	0.0	8.910905	5.0833335	291.95037937164307
24	3.7162502	0.21621326	4.166883	3.3714285	79.25	-0.020818328	0.28296348	1.8003508	0.017261846	0.30499998	0.6	0.05	0.3888889	0.05	2.602948	246.0	69.333336	5.0	9.916667	0.0	6.927376	5.125	277.07587122917175
25	3.8345242	0.2684795	4.2777777	3.4105263	82.875	-0.043392602	0.3282216	1.8324727	0.027759193	0.2779167	0.6	0.05	0.35	0.3	2.546887	283.0	72.291664	5.0	10.583333	0.0	6.8960876	5.375	299.06599140167236
26	3.7665272	0.43562672	4.346667	2.5983193	120.458336	-0.007421808	0.24257743	1.6948155	0.025984945	0.2769231	0.6	0.0	0.3590909	0.25	2.6447098	270.0	110.416664	4.875	10.041667	0.0	11.954231	5.125	339.2517397403717
27	3.182595	0.89277756	4.2998495	1.5066667	166.54167	0.016636046	0.15034413	1.4758549	-0.00039781738	0.2738095	0.5	0.05	0.29000002	0.1	2.6777527	272.0	158.04167	4.375	8.5	0.0	18.696655	4.5	402.3999533653259
28	3.615258	0.46744695	4.312338	2.568205	132.58333	-0.03257097	0.17012219	1.5524067	0.0005605335	0.26068377	0.65000004	0.0	0.36818182	0.15	2.5879726	253.0	124.791664	4.875	7.7916665	0.0	16.760504	5.1666665	368.2965896129608
29	3.5703962	0.6170264	4.2323527	1.6	117.583336	-0.0033435877	0.2155878	1.6490487	0.009360018	0.27672413	0.6	0.05	0.39500004	0.3	2.4504547	274.0	110.0	4.8333335	7.5833335	0.0	14.705276	5.0416665	317.399010181427
30	3.6881287	0.28317136	4.1209526	2.6933334	106.0	-0.055674907	0.23296492	1.6543268	-0.0010517157	0.27394956	0.55	0.05	0.38333333	0.15	2.3719494	301.0	97.25	4.9583335	8.75	0.0	11.653297	5.2083335	325.45262336730957
31	3.483364	0.92634094	4.127671	0.0	138.75	-0.0012711986	0.19680059	1.670237	0.008263472	0.2609091	0.6	0.05	0.39999998	0.35	2.3047786	148.0	130.04167	4.5833335	8.708333	0.0	14.514015	4.875	365.28444957733154
32	3.6980598	0.47117192	4.2268023	2.588889	140.125	-0.016945804	0.18872696	1.7624918	0.0059561287	0.30299145	0.65000004	0.0	0.43333334	0.25	2.477366	132.0	132.45833	4.875	7.6666665	0.0	17.501802	4.9583335	385.7605986595154
33	3.4253833	0.80899924	4.16	1.4615384	163.58333	0.010539692	0.14570813	1.8648058	0.006123002	0.32342342	0.7	0.05	0.48888886	0.25	2.31794	168.0	155.25	4.625	8.333333	0.0	18.86998	4.7916665	253.07665300369263
34	3.3036604	0.75904334	4.1763735	1.5263158	161.29167	-0.020987203	0.15569912	1.952824	0.010844417	0.3073395	0.65000004	0.0	0.41250002	0.15	2.4229927	166.0	153.0	4.5416665	8.291667	0.0	18.931213	4.75	161.23280906677246
35	3.260725	1.0369647	4.286407	0.84210527	165.91667	-0.010125901	0.15443282	1.8360742	-0.002871346	0.33619046	0.75	0.05	0.37499997	0.15	2.4719367	192.0	158.54167	4.375	7.375	0.0	22.637442	4.5	152.01559400558472
36	2.6258125	1.178445	4.280523	0.6	179.95833	0.005221922	0.14367633	1.7610251	-0.000699003	0.26684782	0.6	0.0	0.40000004	0.1	2.6713088	158.0	174.29167	3.8333333	5.6666665	0.0	29.812574	4.0	150.1106255054474
37	2.9313803	1.2431986	4.503492	0.5	178.95833	0.0054139714	0.14037819	1.6637291	0.004128631	0.2994681	0.65000004	0.05	0.38750002	0.3	2.505467	170.0	173.79167	3.9166667	5.1666665	0.0	35.63035	4.0	153.30847477912903
38	1.5941143	1.0049431	3.6666667	0.0	197.5	-0.012531708	0.11295932	1.5074444	0.0034648832	0.27272728	0.6	0.05	0.39375	0.3	2.467699	167.0	193.70833	2.75	3.7916667	0.0	44.215923	2.875	135.57888102531433
39	2.2741797	1.1216671	3.9485714	0.2	192.54167	-0.016621416	0.095613696	1.4863874	0.00046951172	0.29096386	0.6	0.1	0.38571426	0.15	2.4424124	185.0	187.83333	3.4583333	4.7083335	0.0	42.945538	3.625	140.48689031600952
40	2.672989	0.9720585	4.152381	0.85	184.29167	0.0020616874	0.09568882	1.4232436	0.0041010976	0.2868421	0.55	0.05	0.38500002	0.1	2.481249	163.0	178.20833	3.9583333	6.0833335	0.0	28.389227	4.1666665	147.65560579299927
41	2.583459	1.1753598	4.417745	0.86153847	177.29167	0.0026105295	0.11763823	1.7000691	0.01796597	0.3039326	0.55	0.0	0.3875	0.2	2.4004738	152.0	170.875	3.7083333	6.4166665	0.0	25.496958	3.8333333	154.2723138332367
42	3.502854	0.71744645	4.2401752	1.4444444	146.79167	-0.014538539	0.16773982	1.7284123	0.021247232	0.27366072	0.6	0.0	0.38333333	0.2	2.625187	188.0	139.29167	4.6666665	7.5	0.0	17.507818	4.7916665	163.2116241455078
43	2.9901435	1.0073634	4.1390476	0.2	167.79167	0.016400669	0.12143002	1.5357227	0.010875963	0.30505052	0.75	0.0	0.4857143	0.25	2.7719808	161.0	160.33333	4.125	7.4583335	0.0	19.221117	4.25	153.28839468955994
44	3.1335475	1.0619181	4.2662883	0.5846154	165.95833	0.002544228	0.1144009	1.4147629	0.0023503052	0.31683168	0.65000004	0.0	0.44285718	0.0	3.1397765	149.0	158.04167	4.2083335	7.9166665	0.0	19.69742	4.4166665	157.00042915344238
45	3.134525	1.0214486	4.40518	0.9777778	167.41667	0.004909093	0.10786903	1.524408	-0.00076180015	0.25631067	0.6	0.0	0.3	0.2	2.6344664	194.0	160.33333	4.2916665	7.0833335	0.0	22.582258	4.4583335	154.9321358203888
46	2.6375022	1.2960683	4.418889	0.0	167.91667	0.0041421703	0.11790651	1.5944085	0.009172508	0.25833333	0.7	0.05	0.42857143	0.15	2.370212	152.0	160.875	3.75	7.0416665	0.0	21.455954	3.875	148.94633841514587
47	2.7080765	1.247271	4.444016	0.0	170.45833	0.018416543	0.09253377	1.7121067	0.0022202053	0.3048913	0.65000004	0.0	0.39166665	0.3	2.447073	182.0	162.66667	3.8333333	7.7916665	0.0	19.13861	4.0	155.28111696243286
48	2.5330985	1.2912288	4.2966666	0.44	178.70833	-0.00803029	0.08759373	1.8922192	0.004452404	0.24431819	0.6	0.0	0.325	0.2	2.672995	160.0	170.45833	3.6666667	8.25	0.0	22.630945	3.875	151.73252296447754
49	2.2736998	1.1851851	4.242129	0.2	178.45833	0.005861994	0.107632935	1.6876163	0.006472518	0.2329412	0.5	0.0	0.4	0.25	2.38074	175.0	172.25	3.5416667	6.2083335	0.0	26.365282	3.5833333	149.88975763320923
50	3.3600655	0.8159032	4.1207843	1.1111112	160.91667	-0.0065246425	0.1571765	1.8368918	0.022938311	0.27318183	0.6	0.05	0.3708333	0.25	2.432993	181.0	152.625	4.5833335	8.291667	0.0	18.102995	4.7916665	165.01755619049072
51	2.9150639	1.0366032	4.375927	0.9142857	169.58333	0.021064095	0.12509659	1.6912562	0.007969369	0.3572165	0.7	0.1	0.5	0.1	2.6656656	146.0	161.625	4.0416665	7.9583335	0.0	21.700891	4.2083335	154.9572937488556
52	3.0567372	1.061209	4.408889	0.5714286	168.54167	0.001297457	0.12685655	1.7807735	0.002641739	0.3275	0.6	0.0	0.41250002	0.15	2.6903062	149.0	161.91667	4.1666665	6.625	0.0	24.205389	4.3333335	165.25015997886658
53	2.3671582	1.2926712	4.169231	0.2	183.08333	0.006943416	0.09397417	1.7008675	0.0062919133	0.31686747	0.65000004	0.05	0.365	0.25	2.6173613	189.0	177.45833	3.4583333	5.625	0.0	31.1668	3.5833333	155.5043661594391
54	2.086181	1.2225798	4.025397	0.0	185.95833	-0.007825202	0.10537932	1.6434637	0.018637834	0.31447372	0.65000004	0.05	0.39285713	0.35	2.3220627	132.0	181.25	3.1666667	4.7083335	0.0	31.205359	3.25	156.51743459701538
55	2.1443598	1.3427334	4.2184014	0.0	177.33333	0.0015013632	0.10764009	1.7943064	0.018271195	0.31710523	0.6	0.05	0.37727273	0.25	2.3338766	169.0	172.70833	3.1666667	4.625	0.0	29.512152	3.375	148.80745792388916
56	2.258539	1.2575953	4.5356865	0.2	186.625	-0.0059289574	0.11381068	1.785832	0.02076394	0.3475	0.7	0.1	0.45000002	0.1	2.532408	142.0	181.70833	3.3333333	4.9166665	0.0	38.05367	3.4166667	156.40368819236755
57	1.8323492	0.8071435	3.0944445	0.2	200.0	-0.0070429086	0.08748999	1.7863921	0.020093909	0.33194447	0.6	0.05	0.4	0.1	2.992377	187.0	196.20833	3.0	3.7916667	0.0	39.34846	3.125	156.86008763313293
58	1.776536	1.1541964	4.04817	0.0	193.20833	-0.0044490756	0.0797526	1.7388524	0.028093427	0.29044116	0.55	0.0	0.32142857	0.2	2.5709434	163.0	189.29167	2.8333333	3.9166667	0.0	36.577877	2.875	153.96042227745056
59	1.9178791	1.0356891	3.8333333	0.2	197.66667	0.000939103	0.07202596	1.5969824	0.026640363	0.3032895	0.65000004	0.05	0.3857143	0.2	2.5067832	148.0	193.5	3.1666667	4.1666665	0.0	41.80486	3.1666667	156.9499385356903
60	1.9864875	1.2773321	4.0842857	0.2	188.58333	-0.0037386857	0.09096698	1.6043621	0.03195452	0.25866666	0.45000002	0.0	0.30555558	0.15	2.6635404	181.0	183.875	3.125	4.7083335	0.0	33.938324	3.2916667	160.51310110092163
61	3.0586636	0.9626494	4.2772784	0.95	170.33333	-0.0136418715	0.12596583	1.7789764	0.026722675	0.32249996	0.75	0.05	0.41250002	0.25	2.4129086	156.0	164.25	4.1666665	6.0833335	0.0	28.850893	4.2916665	164.18494176864624
62	2.4991648	1.0015564	4.167348	0.2	189.29167	-0.0068339463	0.13268732	1.9738384	0.034172308	0.35397726	0.7	0.05	0.51000005	0.2	2.484892	142.0	182.91667	3.6666667	6.375	0.0	29.891825	3.875	159.74763131141663
63	3.287819	1.0982925	4.4533334	0.8666667	163.125	0.00210023	0.11755595	2.0177784	0.02000504	0.35145634	0.8	0.05	0.43500003	0.25	2.716305	166.0	156.79167	4.2916665	6.3333335	0.0	22.378767	4.5	170.12474179267883
64	2.844619	0.99957097	4.4671063	0.2	185.08333	-0.0078262435	0.12591933	2.1724005	0.02298025	0.35483876	0.65000004	0.05	0.48333338	0.15	2.7902374	168.0	178.70833	3.875	6.375	0.0	26.502085	3.9583333	166.6925265789032
65	2.5191977	1.4150504	4.388341	0.2	180.83333	0.0026246484	0.10713571	2.155004	0.024278047	0.3145349	0.7	0.0	0.4277778	0.3	2.4417949	163.0	175.95833	3.5833333	4.875	0.0	32.535618	3.625	162.94505143165588
66	1.037264	0.796379	3.0326052	0.0	200.0	-0.021050131	0.095903456	2.018195	0.0307875	0.3	0.6	0.0	0.3625	0.25	2.3211741	161.0	197.20833	1.7916666	2.7916667	0.0	46.622223	1.9166666	142.91120958328247
67	1.5735073	1.0385984	4.3699093	0.2	193.20833	-0.017780328	0.13621438	2.028063	0.043525696	0.35564515	0.7	0.1	0.4375	0.25	2.4692874	156.0	189.5	2.5833333	3.7083333	0.0	48.48988	2.625	148.16663217544556
68	0.9235646	0.961823	4.012539	0.0	198.66667	-0.015170579	0.11438301	1.794962	0.04007876	0.30374998	0.6	0.05	0.41428572	0.3	2.5227504	166.0	196.625	1.6666666	2.0416667	0.0	54.283337	1.7916666	124.81402397155762
69	0.93620235	0.74583244	2.8888888	0.0	200.0	-0.013525943	0.07977765	1.780508	0.043973252	0.27272728	0.5	0.05	0.37	0.3	2.2890399	170.0	197.41667	1.8333334	2.5833333	0.0	63.038193	1.8333334	124.57888293266296
70	1.980276	1.0397867	4.112045	0.2	189.625	-0.015172016	0.078225166	1.7993183	0.03903309	0.28800002	0.6	0.05	0.3388889	0.25	2.2202034	185.0	185.16667	3.125	4.4583335	0.0	42.170074	3.1666667	142.00722217559814
71	1.0617704	0.57057005	2.237661	0.0	200.0	-0.015717207	0.08388422	1.5442015	0.04551671	0.26	0.55	0.0	0.27857143	0.25	2.4611704	181.0	196.95833	2.0833333	3.0416667	0.0	53.8625	2.1666667	127.95599460601807
72	1.2778652	1.1430066	4.2081447	0.2	196.25	-0.01465221	0.100471474	1.4939938	0.033722218	0.35961536	0.65000004	0.05	0.44444445	0.25	2.342502	199.0	193.375	2.1666667	2.875	0.0	65.63507	2.2083333	129.76713848114014
73	1.3805138	0.9115215	3.0567667	0.0	200.0	-0.010304609	0.081430286	1.4647255	0.024967974	0.26607147	0.55	0.05	0.4142857	0.15	2.618648	178.0	197.04167	2.3333333	2.9583333	0.0	52.697918	2.4166667	136.03659343719482
74	1.1817484	1.0338398	3.9512606	0.0	199.20833	-0.011005551	0.08372325	1.500467	0.03553564	0.32244897	0.7	0.1	0.3875	0.4	2.196527	146.0	196.41667	2.0416667	2.7916667	0.0	57.88502	2.0833333	127.60327363014221
75	2.2007763	1.2247787	4.2170587	0.0	182.83333	-0.0033768516	0.06974731	1.5339298	0.035464298	0.2878205	0.6	0.0	0.37857145	0.1	2.5477307	166.0	177.25	3.25	5.5833335	0.0	26.82548	3.375	147.050439119339
76	2.2108603	1.1913712	4.1780114	0.2	189.91667	0.006768336	0.13026558	1.4794585	0.049712848	0.38291138	0.7	0.05	0.40555558	0.2	2.379382	203.0	184.875	3.2916667	5.0416665	0.0	32.92682	3.375	146.9111771583557
77	2.041865	1.0479757	3.9320536	0.2	194.375	-0.0060839853	0.110308625	1.54594	0.04776779	0.27	0.7	0.05	0.4277778	0.25	2.327297	187.0	188.5	3.125	5.875	0.0	26.394892	3.25	145.5013325214386
78	1.5438977	1.080795	3.7222223	0.0	197.375	-0.0047161845	0.09422934	1.5882863	0.044453602	0.3075	0.6	0.1	0.40000004	0.15	2.3846	161.0	193.95833	2.5	3.4166667	0.0	45.726093	2.625	136.00905871391296
79	2.6868877	0.9595657	4.117778	0.6	183.0	-0.0034983258	0.13191105	1.8772734	0.04683141	0.33118278	0.6	0.0	0.45000002	0.15	2.760591	194.0	176.66667	3.875	6.3333335	0.0	26.227081	4.0	149.41666555404663
80	2.8893003	1.2237306	4.1429863	0.2	164.75	0.009794283	0.10411302	1.9351816	0.029310992	0.30156252	0.55	0.05	0.35	0.2	2.5712442	194.0	157.95833	4.0	6.7916665	0.0	29.968063	4.1666665	152.65352535247803
81	2.5390007	1.0910456	4.5648484	0.86153847	193.66667	0.0028612886	0.114636995	1.8900901	0.024368113	0.375	0.85	0.05	0.5	0.2	2.8655138	255.0	185.95833	3.5833333	7.7083335	0.0	24.209616	3.7916667	151.0714385509491
82	1.9366735	1.0513033	4.3264704	0.44705883	194.33333	-0.010345854	0.0960215	1.8368887	0.02611646	0.34863013	0.6	0.1	0.43125	0.3	2.2969878	248.0	189.25	3.0416667	5.0833335	0.0	37.43022	3.25	143.45342087745667
83	2.639212	1.4208467	4.674592	0.0	183.91667	-0.0024267202	0.12115099	1.8530337	0.0413808	0.39470586	0.8	0.05	0.5	0.15	2.7514873	226.0	179.04167	3.5416667	4.875	0.0	31.625595	3.5833333	148.27194452285767
84	2.648307	1.1028876	4.5488133	0.6	180.125	0.009886809	0.13825335	1.7875937	0.04253584	0.3571429	0.7	0.05	0.45000002	0.2	2.7071874	232.0	173.75	3.7916667	6.375	0.0	27.112747	4.0	143.23616790771484
85	1.8151706	1.2532943	4.279412	0.2	185.75	-0.0062274076	0.10010302	1.5770441	0.04724911	0.3335821	0.65000004	0.05	0.41428572	0.4	2.1374054	204.0	181.375	2.7916667	4.375	0.0	46.17113	2.875	128.3939986228943
86	1.4886807	1.1907594	4.2352943	0.0	196.125	-0.010964961	0.110559046	1.4485549	0.04189493	0.42589286	0.7	0.1	0.53333336	0.35	2.2804167	262.0	192.875	2.3333333	3.25	0.0	43.20506	2.375	125.48862838745117
87	1.6569095	1.0708163	4.287519	0.2	192.41667	0.00046026055	0.08553687	1.4603707	0.042796303	0.38606554	0.75	0.05	0.48749998	0.15	2.4691606	248.0	189.0	2.5416667	3.4166667	0.0	45.224606	2.625	126.615962266922
88	1.3516173	1.1221563	4.427451	0.0	196.33333	-0.008546281	0.087740384	1.4474754	0.043521333	0.3481132	0.65000004	0.15	0.4375	0.3	2.2427993	228.0	193.5	2.2083333	2.8333333	0.0	51.79028	2.25	120.1703372001648
89	1.0952138	0.68835497	2.9995246	0.2	200.0	-0.016546259	0.120142244	1.4675716	0.05376397	0.337	0.65000004	0.0	0.40833333	0.25	2.1453936	205.0	197.25	2.0833333	2.75	0.0	45.915478	2.1666667	121.34849190711975
90	1.1082124	0.96992993	4.2190475	0.0	200.0	-0.008867666	0.09780649	1.3612963	0.053182285	0.31702128	0.65000004	0.1	0.40833333	0.35	2.043989	235.0	197.83333	1.9583334	2.1666667	0.0	57.090275	1.9583334	116.90445494651794
91	1.938948	0.98002094	4.035294	0.75	192.20833	-0.012327752	0.100149535	1.4959966	0.023395972	0.3418919	0.65000004	0.05	0.42777777	0.2	2.7808626	264.0	187.79167	3.0833333	4.4166665	0.0	37.59231	3.125	133.66947627067566
92	3.5718899	0.7759831	4.5840397	1.88	159.625	0.005191124	0.13783483	1.7682692	0.029651621	0.46192664	0.8	0.1	0.5666667	0.4	2.1797807	263.0	152.83333	4.5416665	6.7916665	0.0	20.07643	4.6666665	147.4835283756256
93	2.6590707	1.0379735	4.5	1.0	172.33333	0.02479425	0.119441114	1.8296329	0.022642935	0.42888886	0.8	0.1	0.5928572	0.2	2.4655573	246.0	166.79167	3.75	5.5416665	0.0	26.801653	3.875	136.76619338989258
94	1.9073254	1.391942	4.452857	0.0	180.45833	0.0025287773	0.11232258	1.7641788	0.016425857	0.34927535	0.6	0.1	0.4642857	0.1	2.651193	310.0	176.54167	2.875	3.9166667	0.0	38.090275	3.0	130.48109364509583
95	3.2196007	1.0729165	4.609524	0.8727273	158.66667	4.5463985e-05	0.1250322	2.0353377	0.015022417	0.4140777	0.8	0.0	0.50909096	0.3	2.514277	264.0	152.54167	4.2916665	6.125	0.0	27.022696	4.5833335	141.40053701400757
96	2.82104	1.1724293	4.274286	0.2	169.625	0.0012944018	0.13022265	2.0736864	0.0076721148	0.40212768	0.7	0.05	0.46249998	0.05	2.6592627	252.0	163.875	3.9166667	5.75	0.0	24.908905	4.125	146.4552321434021
97	2.3653133	1.3996559	4.5441327	0.0	180.70833	0.0033036384	0.12508585	2.1233168	0.013693955	0.38902438	0.7	0.1	0.50555557	0.15	2.3361764	264.0	176.04167	3.4166667	4.6666665	0.0	39.360813	3.5416667	133.7792568206787
98	2.2949367	1.4615406	4.4460316	0.2	181.08333	0.0053962213	0.11139967	2.1932738	0.020679208	0.42467535	0.75	0.1	0.48749998	0.1	2.7197053	207.0	175.54167	3.2083333	5.5416665	0.0	31.14762	3.4583333	135.76849818229675
99	2.903486	1.3397931	4.6512823	0.49411765	172.125	-0.0021055278	0.12689231	2.216203	0.01942704	0.4059783	0.7	0.05	0.45714286	0.2	2.4766	284.0	165.33333	3.8333333	6.7916665	0.0	23.798439	4.2083335	139.14307522773743
100	2.326128	1.2771875	4.269597	0.0	184.58333	0.0036757954	0.15429688	2.2262878	0.02021311	0.36867467	0.65000004	0.1	0.5	0.2	2.3825824	286.0	178.91667	3.4583333	5.6666665	0.0	28.374353	3.7916667	137.6956193447113
101	3.0057862	1.2646984	4.6687784	0.55	162.79167	0.010245911	0.14915651	2.156537	0.015771987	0.3969388	0.8	0.05	0.56	0.15	2.3067446	258.0	156.625	4.0833335	6.1666665	0.0	24.439749	4.375	139.02660393714905
102	2.3331406	1.2791607	4.174902	0.0	183.29167	0.0020489425	0.11977378	2.1332142	0.008876617	0.33987337	0.65000004	0.05	0.4388889	0.25	2.3661654	315.0	178.54167	3.2916667	4.75	0.0	31.644165	3.5833333	128.21817302703857
103	1.6276059	1.3809966	4.5928206	0.0	193.66667	-0.006867124	0.12872739	2.0590894	0.02121415	0.36885247	0.8	0.05	0.55	0.4	2.167183	306.0	190.29167	2.5416667	3.375	0.0	44.290615	2.625	117.35993123054504
104	1.4533815	1.1153207	3.9676692	0.0	196.33333	-0.011161254	0.08107973	2.042598	0.025214167	0.30258623	0.5	0.0	0.38333336	0.25	2.3239512	294.0	193.04167	2.4166667	3.2916667	0.0	51.55324	2.4166667	120.6037003993988
105	1.0768957	1.142398	4.0133333	0.0	197.45833	-0.01825009	0.10474617	1.944459	0.046730388	0.3	0.6	0.1	0.38750002	0.15	2.4012144	272.0	195.08333	1.875	2.375	0.0	39.338196	1.9583334	115.2351291179657
106	1.6778597	0.99485075	4.0049815	0.2	193.5	-0.017254949	0.09950922	1.9794792	0.045662794	0.31363636	0.6	0.05	0.40000004	0.35	2.2451577	242.0	189.91667	2.75	3.5833333	0.0	48.48641	2.75	123.57021260261536
107	0.863434	0.5690836	2.0280702	0.0	200.0	-0.023275735	0.12970753	1.9018551	0.04970011	0.2804878	0.55	0.05	0.31875	0.2	2.1944766	270.0	197.95833	1.7083334	2.0416667	0.0	53.925	1.75	106.20711612701416
108	0.92709225	1.0096328	3.9366262	0.0	196.41667	-0.018707346	0.121666096	1.7457517	0.049289007	0.27073172	0.55	0.05	0.36666667	0.2	2.7009864	259.0	194.33333	1.7083334	2.0833333	0.0	77.262505	1.7083334	110.43249344825745
109	0.59610015	0.55209863	2.0268908	0.0	200.0	-0.023624992	0.0771234	1.6516094	0.042798374	0.28275862	0.55	0.1	0.3625	0.2	2.4035614	248.0	198.54167	1.2083334	1.4583334	0.0	56.57639	1.2083334	112.66124081611633
